player_name,minutes_played,season
Calvin Stengs,3353.0,23/24
Calvin Stengs,3012.0,22/23
Calvin Stengs,4307.0,20/21
Calvin Stengs,5161.0,19/20
Calvin Stengs,2291.0,18/19
Calvin Stengs,8.0,17/18
Calvin Stengs,3347.0,16/17
Calvin Stengs,1738.0,15/16
Chris-Kévin Nadje,319.0,24/25
Chris-Kévin Nadje,2525.0,23/24
Chris-Kévin Nadje,2398.0,22/23
Igor Paixão,3157.0,23/24
Igor Paixão,1814.0,22/23
Igor Paixão,4604.0,21/22
Igor Paixão,6316.0,20/21
Igor Paixão,2897.0,19/20
Luka Ivanusec,623.0,24/25
Luka Ivanusec,2690.0,23/24
Luka Ivanusec,4709.0,22/23
Luka Ivanusec,4330.0,21/22
Luka Ivanusec,4485.0,20/21
Luka Ivanusec,2624.0,19/20
Luka Ivanusec,3358.0,18/19
Luka Ivanusec,2612.0,17/18
Luka Ivanusec,2432.0,16/17
Luka Ivanusec,298.0,15/16
Ibrahim Osman,1052.0,24/25
Ibrahim Osman,3330.0,23/24
Anis Hadj Moussa,1875.0,24/25
Anis Hadj Moussa,2134.0,23/24
Anis Hadj Moussa,2286.0,22/23
Anis Hadj Moussa,3087.0,21/22
Ayase Ueda,2019.0,23/24
Ayase Ueda,3816.0,22/23
Ayase Ueda,1894.0,21/22
Ayase Ueda,2422.0,20/21
Ayase Ueda,1441.0,19/20
Ayase Ueda,1048.0,18/19
Julián Carranza,756.0,24/25
Julián Carranza,2361.0,23/24
Julián Carranza,6068.0,22/23
Julián Carranza,4786.0,21/22
Julián Carranza,1448.0,20/21
Julián Carranza,2842.0,19/20
Julián Carranza,1998.0,18/19
Julián Carranza,1934.0,17/18
Stéphano Carrillo,928.0,24/25
Stéphano Carrillo,1095.0,23/24
Zepiqueno Redmond,1975.0,24/25
Zepiqueno Redmond,3759.0,23/24
Zepiqueno Redmond,3829.0,22/23
Zepiqueno Redmond,3559.0,21/22
Luuk Koopmans,1890.0,19/20
Luuk Koopmans,450.0,17/18
Luuk Koopmans,587.0,16/17
Luuk Koopmans,1170.0,15/16
Luuk Koopmans,2689.0,14/15
Rodrigo Guth,1895.0,20/21
Rodrigo Guth,2314.0,19/20
Rodrigo Guth,2507.0,18/19
Rodrigo Guth,736.0,17/18
Shawn Adewoye,123.0,20/21
Shawn Adewoye,426.0,19/20
Syb van Ottele,1652.0,23/24
Syb van Ottele,785.0,21/22
Syb van Ottele,3400.0,19/20
Syb van Ottele,3955.0,18/19
Syb van Ottele,2638.0,17/18
Darijo Grujcic,1579.0,22/23
Mitchell Dijks,300.0,22/23
Mitchell Dijks,688.0,21/22
Mitchell Dijks,1491.0,20/21
Mitchell Dijks,1431.0,17/18
Mitchell Dijks,3228.0,16/17
Mitchell Dijks,4203.0,15/16
Mitchell Dijks,2492.0,14/15
Mitchell Dijks,2261.0,13/14
Mitchell Dijks,1648.0,12/13
Daley Sinkgraven,342.0,22/23
Daley Sinkgraven,814.0,21/22
Daley Sinkgraven,2165.0,20/21
Daley Sinkgraven,1863.0,19/20
Daley Sinkgraven,312.0,18/19
Daley Sinkgraven,566.0,17/18
Daley Sinkgraven,2878.0,16/17
Daley Sinkgraven,2302.0,15/16
Daley Sinkgraven,2992.0,14/15
Daley Sinkgraven,1752.0,13/14
Daley Sinkgraven,2742.0,12/13
Jasper Dahlhaus,1940.0,23/24
Jasper Dahlhaus,1145.0,20/21
Jasper Dahlhaus,3414.0,19/20
Jasper Dahlhaus,3055.0,18/19
Jasper Dahlhaus,1540.0,17/18
Ivo Pinto,1675.0,21/22
Ivo Pinto,3187.0,20/21
Ivo Pinto,2041.0,19/20
Ivo Pinto,3335.0,16/17
Ivo Pinto,2988.0,15/16
Ivo Pinto,5153.0,14/15
Ivo Pinto,4850.0,13/14
Ivo Pinto,4565.0,12/13
Edouard Michut,2081.0,23/24
Edouard Michut,1800.0,22/23
Edouard Michut,2671.0,21/22
Edouard Michut,251.0,20/21
Edouard Michut,201.0,19/20
Ryan Fosso,2322.0,23/24
Ryan Fosso,2809.0,22/23
Ryan Fosso,2900.0,21/22
Ryan Fosso,1184.0,20/21
Ryan Fosso,2033.0,19/20
Ryan Fosso,3424.0,18/19
Samuel Bastien,216.0,23/24
Samuel Bastien,898.0,22/23
Samuel Bastien,2015.0,21/22
Samuel Bastien,3489.0,20/21
Samuel Bastien,3831.0,19/20
Samuel Bastien,2080.0,18/19
Samuel Bastien,1882.0,17/18
Samuel Bastien,889.0,16/17
Samuel Bastien,1805.0,15/16
Samuel Bastien,822.0,14/15
Ezequiel Bullaude,461.0,23/24
Ezequiel Bullaude,1818.0,22/23
Ezequiel Bullaude,3447.0,21/22
Ezequiel Bullaude,3965.0,20/21
Ezequiel Bullaude,1160.0,19/20
Ezequiel Bullaude,1657.0,18/19
Alen Halilovic,511.0,22/23
Alen Halilovic,887.0,21/22
Alen Halilovic,785.0,20/21
Alen Halilovic,1120.0,19/20
Alen Halilovic,1022.0,18/19
Alen Halilovic,1899.0,17/18
Alen Halilovic,2991.0,15/16
Alen Halilovic,1996.0,14/15
Alen Halilovic,2269.0,13/14
Alen Halilovic,1601.0,12/13
Luka Tunjic,3793.0,22/23
Luka Tunjic,3118.0,21/22
Makan Aïko,1095.0,21/22
Makan Aïko,1120.0,20/21
Kristoffer Peterson,1201.0,23/24
Kristoffer Peterson,1247.0,19/20
Kristoffer Peterson,2685.0,18/19
Kristoffer Peterson,1695.0,14/15
Kristoffer Peterson,2026.0,13/14
Kristoffer Peterson,1040.0,12/13
Josip Mitrovic,2312.0,21/22
Josip Mitrovic,1230.0,20/21
Josip Mitrovic,1590.0,19/20
Josip Mitrovic,132.0,18/19
Kaj Sierhuis,448.0,22/23
Kaj Sierhuis,1558.0,21/22
Kaj Sierhuis,917.0,20/21
Kaj Sierhuis,1815.0,19/20
Kaj Sierhuis,2472.0,18/19
Kaj Sierhuis,1562.0,17/18
Kaj Sierhuis,4035.0,16/17
Kaj Sierhuis,3671.0,15/16
Kaj Sierhuis,711.0,14/15
Bojan Radulović,1212.0,24/25
Bojan Radulović,2665.0,23/24
Bojan Radulović,2917.0,22/23
Bojan Radulović,1529.0,21/22
Bojan Radulović,1851.0,19/20
Bojan Radulović,966.0,18/19
Bojan Radulović,1702.0,17/18
Alessio da Cruz,452.0,23/24
Alessio da Cruz,2244.0,21/22
Alessio da Cruz,1643.0,20/21
Alessio da Cruz,2093.0,19/20
Alessio da Cruz,1867.0,17/18
Alessio da Cruz,1965.0,15/16
Alessio da Cruz,2485.0,14/15
Onur Demir,1117.0,22/23
Onur Demir,727.0,21/22
Onur Demir,40.0,18/19
Luca Plogmann,1710.0,24/25
Luca Plogmann,810.0,21/22
Luca Plogmann,651.0,20/21
Luca Plogmann,2160.0,19/20
Luca Plogmann,1567.0,18/19
Luca Plogmann,5016.0,17/18
Luca Plogmann,5440.0,16/17
Luca Plogmann,3010.0,15/16
Jari De Busser,750.0,24/25
Jari De Busser,3285.0,23/24
Jari De Busser,2234.0,22/23
Jari De Busser,0.0,19/20
Jari De Busser,0.0,18/19
Sven Jansen,1800.0,24/25
Sven Jansen,1350.0,23/24
Sven Jansen,1980.0,22/23
Sven Jansen,360.0,21/22
Nando Verdoni,900.0,24/25
Nando Verdoni,1890.0,23/24
Nando Verdoni,1080.0,22/23
Joris Kramer,2783.0,24/25
Joris Kramer,941.0,20/21
Joris Kramer,27.0,19/20
Joris Kramer,2390.0,18/19
Joris Kramer,2144.0,17/18
Joris Kramer,4144.0,14/15
Joris Kramer,1895.0,13/14
Gerrit Nauber,2108.0,24/25
Gerrit Nauber,4680.0,16/17
Gerrit Nauber,4350.0,15/16
Gerrit Nauber,3911.0,14/15
Gerrit Nauber,2441.0,13/14
Gerrit Nauber,3651.0,12/13
Julius Dirksen,123.0,24/25
Julius Dirksen,800.0,21/22
Julius Dirksen,0.0,20/21
Julius Dirksen,3464.0,19/20
Julius Dirksen,2064.0,18/19
Pim Saathof,1728.0,24/25
Pim Saathof,1162.0,23/24
Pim Saathof,3003.0,22/23
Pim Saathof,612.0,21/22
Aske Adelgaard,930.0,24/25
Aske Adelgaard,1492.0,23/24
Aske Adelgaard,1797.0,22/23
Dean James,1871.0,24/25
Dean James,4614.0,18/19
Dean James,2841.0,17/18
Mats Deijl,2820.0,24/25
Mats Deijl,770.0,16/17
Mats Deijl,0.0,14/15
Luca Everink,94.0,24/25
Luca Everink,403.0,23/24
Luca Everink,138.0,22/23
Luca Everink,2907.0,19/20
Luca Everink,1485.0,18/19
Enric Llansana,2434.0,24/25
Enric Llansana,2013.0,21/22
Enric Llansana,2531.0,20/21
Enric Llansana,3868.0,19/20
Enric Llansana,4668.0,18/19
Enric Llansana,4414.0,17/18
Enric Llansana,474.0,16/17
Calvin Twigt,637.0,24/25
Calvin Twigt,2268.0,23/24
Calvin Twigt,903.0,20/21
Calvin Twigt,1522.0,19/20
Calvin Twigt,1846.0,18/19
Evert Linthorst,2364.0,24/25
Evert Linthorst,1693.0,19/20
Evert Linthorst,1055.0,18/19
Evert Linthorst,1753.0,17/18
Robbin Weijenberg,1393.0,24/25
Robbin Weijenberg,3567.0,23/24
Robbin Weijenberg,3520.0,22/23
Robbin Weijenberg,996.0,21/22
Jakob Breum,2581.0,24/25
Jakob Breum,2051.0,23/24
Jakob Breum,1399.0,22/23
Jakob Breum,2436.0,21/22
Jakob Breum,2129.0,20/21
Jakob Breum,415.0,19/20
Søren Tengstedt,774.0,24/25
Søren Tengstedt,2259.0,22/23
Søren Tengstedt,1504.0,21/22
Søren Tengstedt,464.0,20/21
Søren Tengstedt,1476.0,19/20
Søren Tengstedt,950.0,18/19
Mathis Suray,779.0,24/25
Mathis Suray,737.0,17/18
Oskar Sivertsen,2447.0,23/24
Oskar Sivertsen,3351.0,22/23
Oskar Sivertsen,1326.0,21/22
Oskar Sivertsen,176.0,19/20
Oliver Antman,2216.0,24/25
Oliver Antman,1573.0,23/24
Oliver Antman,1899.0,22/23
Oliver Antman,2548.0,21/22
Oliver Antman,1617.0,19/20
Oliver Antman,1024.0,18/19
Oliver Antman,346.0,17/18
Oscar Pettersson,1385.0,23/24
Oscar Pettersson,773.0,20/21
Oscar Pettersson,1231.0,19/20
Oscar Pettersson,299.0,18/19
Victor Edvardsen,2396.0,24/25
Victor Edvardsen,2776.0,22/23
Victor Edvardsen,3439.0,14/15
Victor Edvardsen,3056.0,13/14
Victor Edvardsen,354.0,12/13
Finn Stokkers,464.0,24/25
Finn Stokkers,1804.0,15/16
Finn Stokkers,1872.0,14/15
Finn Stokkers,1365.0,13/14
Finn Stokkers,502.0,12/13
Etienne Vaessen,2340.0,24/25
Etienne Vaessen,2825.0,23/24
Etienne Vaessen,3553.0,17/18
Etienne Vaessen,270.0,15/16
Hidde Jurjus,2160.0,20/21
Hidde Jurjus,1978.0,18/19
Hidde Jurjus,1620.0,16/17
Hidde Jurjus,3600.0,15/16
Hidde Jurjus,3102.0,14/15
Hidde Jurjus,180.0,12/13
Dirk Baron,1440.0,24/25
Dirk Baron,1280.0,23/24
Dirk Baron,1440.0,22/23
Dirk Baron,360.0,21/22
Jasper Meijster,1800.0,24/25
Jasper Meijster,1973.0,23/24
Jasper Meijster,3600.0,22/23
Jasper Meijster,3330.0,21/22
Jasper Meijster,0.0,20/21
Hjalmar Ekdal,318.0,24/25
Hjalmar Ekdal,506.0,23/24
Hjalmar Ekdal,2935.0,22/23
Hjalmar Ekdal,2124.0,19/20
Hjalmar Ekdal,2975.0,18/19
Hjalmar Ekdal,1170.0,16/17
Thijmen Blokzijl,2783.0,23/24
Thijmen Blokzijl,3713.0,22/23
Thijmen Blokzijl,3960.0,21/22
Thijmen Blokzijl,862.0,20/21
Thijmen Blokzijl,444.0,19/20
Marco Rente,1980.0,19/20
Marco Rente,3559.0,17/18
Marco Rente,2325.0,16/17
Marco Rente,462.0,15/16
Finn Stam,3265.0,23/24
Finn Stam,1440.0,21/22
Finn Stam,320.0,20/21
Finn Stam,88.0,19/20
Finn Stam,78.0,18/19
Marvin Peersman,2944.0,22/23
Marvin Peersman,2926.0,17/18
Marvin Peersman,2293.0,14/15
Sven Bouland,1861.0,24/25
Sven Bouland,5564.0,23/24
Sven Bouland,3950.0,22/23
Sven Bouland,98.0,21/22
Maxim Mariani,585.0,24/25
Maxim Mariani,3540.0,23/24
Maxim Mariani,3396.0,22/23
Maxim Mariani,3396.0,21/22
Maxim Mariani,25.0,18/19
Wouter Prins,2251.0,23/24
Wouter Prins,2621.0,22/23
Wouter Prins,3030.0,21/22
Leandro Bacuna,2415.0,24/25
Leandro Bacuna,3309.0,23/24
Leandro Bacuna,1451.0,22/23
Leandro Bacuna,1208.0,21/22
Leandro Bacuna,3611.0,20/21
Leandro Bacuna,3869.0,19/20
Leandro Bacuna,3692.0,18/19
Leandro Bacuna,3423.0,17/18
Leandro Bacuna,3302.0,16/17
Leandro Bacuna,3332.0,12/13
Stije Resink,2389.0,21/22
Dave Kwakman,1387.0,24/25
Dave Kwakman,2879.0,23/24
Dave Kwakman,5739.0,22/23
Dave Kwakman,4248.0,21/22
Dave Kwakman,720.0,20/21
Tika de Jonge,2435.0,23/24
Tika de Jonge,2850.0,22/23
Tika de Jonge,2898.0,21/22
Tika de Jonge,369.0,20/21
Tika de Jonge,92.0,19/20
Thijs Oosting,1105.0,22/23
Thijs Oosting,1265.0,21/22
Thijs Oosting,2487.0,20/21
Thijs Oosting,4904.0,18/19
Thijs Oosting,5284.0,17/18
Thijs Oosting,3169.0,16/17
David van der Werff,2567.0,24/25
David van der Werff,2218.0,23/24
David van der Werff,2222.0,22/23
David van der Werff,2315.0,21/22
Luciano Valente,3179.0,23/24
Luciano Valente,1338.0,22/23
Luciano Valente,2937.0,21/22
Luciano Valente,0.0,20/21
Luciano Valente,2583.0,19/20
Luciano Valente,1950.0,18/19
Mats Seuntjens,2931.0,18/19
Mats Seuntjens,3004.0,16/17
Mats Seuntjens,3336.0,15/16
Mats Seuntjens,2098.0,14/15
Mats Seuntjens,1314.0,12/13
Noam Emeran,1103.0,24/25
Noam Emeran,1763.0,23/24
Fofin Turay,928.0,24/25
Fofin Turay,2103.0,23/24
Fofin Turay,3768.0,22/23
Fofin Turay,2372.0,21/22
Jorg Schreuders,3596.0,23/24
Jorg Schreuders,3263.0,22/23
Jorg Schreuders,3668.0,21/22
Thom van Bergen,1692.0,24/25
Thom van Bergen,3319.0,23/24
Thom van Bergen,2448.0,22/23
Thom van Bergen,3682.0,21/22
Thom van Bergen,940.0,20/21
Thom van Bergen,1096.0,19/20
Romano Postema,1799.0,22/23
Romano Postema,922.0,21/22
Romano Postema,2535.0,20/21
Romano Postema,1675.0,19/20
Romano Postema,5010.0,18/19
Romano Postema,2112.0,17/18
Brynjólfur Andersen Willumsson,800.0,24/25
Brynjólfur Andersen Willumsson,813.0,23/24
Brynjólfur Andersen Willumsson,2395.0,21/22
Brynjólfur Andersen Willumsson,1338.0,20/21
Brynjólfur Andersen Willumsson,2088.0,19/20
Brynjólfur Andersen Willumsson,1443.0,18/19
Brynjólfur Andersen Willumsson,430.0,17/18
van Veen,376.0,24/25
van Veen,1372.0,23/24
van Veen,7086.0,22/23
van Veen,5104.0,21/22
Andries Noppert,1800.0,22/23
Andries Noppert,2280.0,21/22
Andries Noppert,180.0,19/20
Andries Noppert,810.0,17/18
Andries Noppert,1260.0,14/15
Andries Noppert,2070.0,12/13
Mickey van der Hart,1260.0,23/24
Mickey van der Hart,2910.0,22/23
Mickey van der Hart,2950.0,21/22
Mickey van der Hart,2700.0,20/21
Mickey van der Hart,6600.0,19/20
Mickey van der Hart,2857.0,15/16
Mickey van der Hart,2640.0,14/15
Mickey van der Hart,2925.0,13/14
Mickey van der Hart,1442.0,12/13
Bernt Klaverboer,596.0,24/25
Bernt Klaverboer,3645.0,23/24
Bernt Klaverboer,1980.0,22/23
Bernt Klaverboer,3600.0,21/22
Bernt Klaverboer,180.0,20/21
Bernt Klaverboer,31.0,19/20
Jan Bekkema,3060.0,14/15
Jan Bekkema,90.0,13/14
Pawel Bochniewicz,2443.0,23/24
Pawel Bochniewicz,3272.0,22/23
Pawel Bochniewicz,3588.0,20/21
Pawel Bochniewicz,6120.0,19/20
Pawel Bochniewicz,6006.0,18/19
Pawel Bochniewicz,4057.0,17/18
Pawel Bochniewicz,4787.0,16/17
Pawel Bochniewicz,3461.0,15/16
Pawel Bochniewicz,5478.0,14/15
Pawel Bochniewicz,4204.0,13/14
Pawel Bochniewicz,1840.0,12/13
Nikolai Hopland,1126.0,23/24
Nikolai Hopland,3174.0,22/23
Nikolai Hopland,2430.0,21/22
Sam Kersten,1448.0,19/20
Sam Kersten,2901.0,18/19
Hristiyan Petrov,944.0,24/25
Hristiyan Petrov,4049.0,23/24
Hristiyan Petrov,3448.0,22/23
Hristiyan Petrov,1360.0,21/22
Hristiyan Petrov,3253.0,20/21
Hristiyan Petrov,585.0,19/20
Jordy de Wijs,1838.0,21/22
Jordy de Wijs,1451.0,20/21
Jordy de Wijs,3040.0,19/20
Jordy de Wijs,2631.0,18/19
Jordy de Wijs,2037.0,17/18
Jordy de Wijs,2334.0,16/17
Jordy de Wijs,1773.0,15/16
Jordy de Wijs,2315.0,14/15
Jordy de Wijs,4480.0,13/14
Jordy de Wijs,1512.0,12/13
Mateja Milovanovic,1510.0,22/23
Mateja Milovanovic,3277.0,21/22
Mateja Milovanovic,431.0,20/21
Mats Köhlert,1747.0,20/21
Mats Köhlert,2513.0,19/20
Mats Köhlert,1606.0,18/19
Mats Köhlert,3425.0,16/17
Mats Köhlert,4570.0,15/16
Mats Köhlert,5451.0,14/15
Mats Köhlert,857.0,13/14
Oliver Braude,2996.0,23/24
Oliver Braude,3611.0,22/23
Oliver Braude,3000.0,21/22
Denzel Hall,767.0,23/24
Denzel Hall,1697.0,21/22
Denzel Hall,90.0,20/21
Denzel Hall,2160.0,19/20
Denzel Hall,4933.0,18/19
Denzel Hall,3082.0,17/18
Hussein Ali,1944.0,23/24
Hussein Ali,620.0,22/23
Hussein Ali,631.0,21/22
Hussein Ali,2014.0,20/21
Hussein Ali,1704.0,19/20
Hussein Ali,1210.0,18/19
Hussein Ali,160.0,17/18
Amara Condé,3714.0,21/22
Amara Condé,2687.0,20/21
Amara Condé,2534.0,19/20
Amara Condé,141.0,17/18
Amara Condé,2377.0,16/17
Amara Condé,5628.0,15/16
Amara Condé,4993.0,14/15
Amara Condé,4256.0,13/14
Amara Condé,159.0,12/13
Espen van Ee,2187.0,23/24
Espen van Ee,3610.0,22/23
Espen van Ee,3422.0,21/22
Espen van Ee,1260.0,19/20
Ahmed,368.0,24/25
Ahmed,4662.0,23/24
Ahmed,4648.0,22/23
Ahmed,3834.0,21/22
Oostra,636.0,24/25
Oostra,2766.0,23/24
Oostra,2849.0,22/23
Oostra,3092.0,21/22
Oostra,575.0,20/21
Oostra,1018.0,19/20
Luuk Brouwers,1367.0,19/20
Luuk Brouwers,2071.0,16/17
Luuk Brouwers,63.0,14/15
Levi Smans,1888.0,22/23
Melle Witteveen,532.0,24/25
Melle Witteveen,2852.0,23/24
Melle Witteveen,916.0,21/22
Melle Witteveen,2653.0,19/20
Ilias Sebaoui,1622.0,22/23
Jacob Trenskow,1961.0,23/24
Jacob Trenskow,1050.0,21/22
Jacob Trenskow,2761.0,20/21
Jacob Trenskow,1529.0,19/20
Alireza Jahanbakhsh,1394.0,23/24
Alireza Jahanbakhsh,3556.0,22/23
Alireza Jahanbakhsh,2879.0,21/22
Alireza Jahanbakhsh,1408.0,19/20
Alireza Jahanbakhsh,1998.0,18/19
Alireza Jahanbakhsh,3885.0,17/18
Alireza Jahanbakhsh,4686.0,16/17
Alireza Jahanbakhsh,2544.0,15/16
Alireza Jahanbakhsh,3092.0,14/15
Alireza Jahanbakhsh,2335.0,13/14
Alireza Jahanbakhsh,3360.0,12/13
Ché Nunnely,2574.0,20/21
Ché Nunnely,2614.0,19/20
Ché Nunnely,1090.0,18/19
Ché Nunnely,3785.0,17/18
Ché Nunnely,4692.0,16/17
Ché Nunnely,3618.0,15/16
Ché Nunnely,1354.0,14/15
Eser Gürbüz,601.0,24/25
Eser Gürbüz,4298.0,23/24
Milos Lukovic,602.0,24/25
Milos Lukovic,3349.0,23/24
Milos Lukovic,3783.0,22/23
Milos Lukovic,3458.0,21/22
Ion Nicolaescu,1219.0,24/25
Ion Nicolaescu,1345.0,23/24
Ion Nicolaescu,4030.0,22/23
Ion Nicolaescu,1974.0,21/22
Ion Nicolaescu,2157.0,20/21
Ion Nicolaescu,1442.0,19/20
Ion Nicolaescu,481.0,18/19
Ion Nicolaescu,920.0,17/18
Ion Nicolaescu,387.0,16/17
Ion Nicolaescu,132.0,15/16
Dimitris Rallis,926.0,24/25
Dimitris Rallis,3336.0,23/24
Dimitris Rallis,4536.0,22/23
Dimitris Rallis,2542.0,21/22
Dimitris Rallis,218.0,20/21
Dimitris Rallis,110.0,19/20
Fabian de Keijzer,1155.0,22/23
Fabian de Keijzer,2835.0,21/22
Fabian de Keijzer,630.0,20/21
Fabian de Keijzer,2160.0,19/20
Fabian de Keijzer,4012.0,18/19
Fabian de Keijzer,4410.0,17/18
Fabian de Keijzer,2590.0,16/17
Robin Mantel,90.0,18/19
Timo Jansink,810.0,24/25
Timo Jansink,2340.0,23/24
Timo Jansink,1980.0,22/23
Timo Jansink,2970.0,21/22
Timo Jansink,810.0,19/20
Justin Hoogma,2970.0,19/20
Justin Hoogma,1990.0,18/19
Justin Hoogma,2591.0,17/18
Justin Hoogma,3916.0,16/17
Justin Hoogma,2669.0,15/16
Ivan Mesik,2460.0,24/25
Ivan Mesik,5698.0,23/24
Ivan Mesik,2188.0,22/23
Ivan Mesik,2563.0,21/22
Ivan Mesik,2786.0,20/21
Ivan Mesik,3930.0,19/20
Ivan Mesik,405.0,18/19
Stijn Bultman,463.0,24/25
Stijn Bultman,1653.0,23/24
Stijn Bultman,5287.0,22/23
Stijn Bultman,1650.0,21/22
Damon Mirani,3221.0,16/17
Damon Mirani,1462.0,15/16
Damon Mirani,4686.0,14/15
Damon Mirani,3001.0,13/14
Sava-Arangel Cestic,2051.0,21/22
Sava-Arangel Cestic,1997.0,20/21
Sava-Arangel Cestic,2360.0,19/20
Sava-Arangel Cestic,256.0,18/19
Sava-Arangel Cestic,2046.0,17/18
Sava-Arangel Cestic,64.0,16/17
Jop Tijink,2790.0,24/25
Jop Tijink,3846.0,23/24
Jop Tijink,1848.0,22/23
Jop Tijink,1573.0,21/22
Lorenzo Milani,4965.0,23/24
Lorenzo Milani,5109.0,22/23
Lorenzo Milani,3154.0,21/22
Lorenzo Milani,5628.0,20/21
Lorenzo Milani,3952.0,19/20
Lorenzo Milani,151.0,18/19
Mats Rots,2122.0,24/25
Mats Rots,2999.0,23/24
Mats Rots,4727.0,22/23
Mats Rots,1383.0,21/22
Mimeirhel Benita,1608.0,22/23
Mimeirhel Benita,4080.0,21/22
Mimeirhel Benita,630.0,20/21
Mimeirhel Benita,3042.0,19/20
Mimeirhel Benita,2956.0,18/19
Jannes Wieckhoff,286.0,21/22
Jannes Wieckhoff,4102.0,18/19
Jannes Wieckhoff,3298.0,17/18
Jannes Wieckhoff,2523.0,16/17
Kelvin Leerdam,1044.0,23/24
Kelvin Leerdam,2901.0,22/23
Kelvin Leerdam,1197.0,21/22
Kelvin Leerdam,3839.0,20/21
Kelvin Leerdam,3506.0,19/20
Kelvin Leerdam,5261.0,18/19
Kelvin Leerdam,4119.0,17/18
Kelvin Leerdam,5760.0,16/17
Kelvin Leerdam,1840.0,15/16
Kelvin Leerdam,1845.0,14/15
Kelvin Leerdam,3022.0,13/14
Kelvin Leerdam,3278.0,12/13
Brian De Keersmaecker,1651.0,20/21
Brian De Keersmaecker,220.0,19/20
Daniël van Kaam,2501.0,22/23
Daniël van Kaam,1240.0,21/22
Daniël van Kaam,2756.0,18/19
Daniël van Kaam,3898.0,17/18
Daniël van Kaam,2641.0,16/17
Sem Scheperman,622.0,22/23
Sem Scheperman,1659.0,21/22
Sem Scheperman,740.0,19/20
Jan Zamburek,2409.0,23/24
Jan Zamburek,2267.0,22/23
Jan Zamburek,1440.0,21/22
Jan Zamburek,920.0,20/21
Jan Zamburek,1122.0,19/20
Jan Zamburek,605.0,18/19
Jordy Bruijn,2128.0,23/24
Jordy Bruijn,0.0,14/15
Jordy Bruijn,179.0,13/14
Thomas Bruns,1932.0,21/22
Thomas Bruns,1707.0,18/19
